"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00207312","SALINE 4 SW, MI US","2008-06-23",,"80","55",
"USC00207312","SALINE 4 SW, MI US","2008-06-24",,"73","53",
"USC00207312","SALINE 4 SW, MI US","2008-06-25",,"80","52",
"USC00207312","SALINE 4 SW, MI US","2008-06-26",,"77","56",
"USC00207312","SALINE 4 SW, MI US","2008-06-27",,"87","62",
"USC00207312","SALINE 4 SW, MI US","2008-06-28",,"86","65",
"USC00207312","SALINE 4 SW, MI US","2008-06-29",,"84","56",
"USC00207312","SALINE 4 SW, MI US","2008-06-30",,"75","58",
"USC00207312","SALINE 4 SW, MI US","2008-07-01",,"75","48",
"USC00207312","SALINE 4 SW, MI US","2008-07-02",,"81","54",
"USC00207312","SALINE 4 SW, MI US","2008-07-03",,"82","59",
"USC00207312","SALINE 4 SW, MI US","2008-07-04",,"73","48",
"USC00207312","SALINE 4 SW, MI US","2008-07-05",,"76","49",
"USC00207312","SALINE 4 SW, MI US","2008-07-06",,"79","51",
"USC00207312","SALINE 4 SW, MI US","2008-07-07",,"83","57",
"USC00207312","SALINE 4 SW, MI US","2008-07-08",,"86","66",
"USC00207312","SALINE 4 SW, MI US","2008-07-09",,"86","67",
"USC00207312","SALINE 4 SW, MI US","2008-07-10",,"80","54",
"USC00207312","SALINE 4 SW, MI US","2008-07-11",,"82","57",
"USC00207312","SALINE 4 SW, MI US","2008-07-12",,"85","65",
"USC00207312","SALINE 4 SW, MI US","2008-07-13",,"83","63",
"USC00207312","SALINE 4 SW, MI US","2008-07-14",,"79","57",
"USC00207312","SALINE 4 SW, MI US","2008-07-15",,"79","50",
"USC00207312","SALINE 4 SW, MI US","2008-07-16",,"84","58",
"USC00207312","SALINE 4 SW, MI US","2008-07-17",,"88","62",
"USC00207312","SALINE 4 SW, MI US","2008-07-18",,"89","64",
"USC00207312","SALINE 4 SW, MI US","2008-07-19",,"88","66",
"USC00207312","SALINE 4 SW, MI US","2008-07-20",,"80","68",
"USC00207312","SALINE 4 SW, MI US","2008-07-21",,"86","65",
"USC00207312","SALINE 4 SW, MI US","2008-07-22",,"85","63",
"USC00207312","SALINE 4 SW, MI US","2008-07-23",,"82","58",
"USC00207312","SALINE 4 SW, MI US","2008-07-24",,"81","54",
"USC00207312","SALINE 4 SW, MI US","2008-07-25",,"82","55",
"USC00207312","SALINE 4 SW, MI US","2008-07-26",,"82","60",
"USC00207312","SALINE 4 SW, MI US","2008-07-27",,"86","56",
"USC00207312","SALINE 4 SW, MI US","2008-07-28",,"84","57",
"USC00207312","SALINE 4 SW, MI US","2008-07-29",,"88","61",
"USC00207312","SALINE 4 SW, MI US","2008-07-30",,"89","66",
"USC00207312","SALINE 4 SW, MI US","2008-07-31",,"88","63",
"USC00207312","SALINE 4 SW, MI US","2008-08-01",,"88","60","67"
"USC00207312","SALINE 4 SW, MI US","2008-08-02",,"90","63","68"
"USC00207312","SALINE 4 SW, MI US","2008-08-03",,"84","55","63"
"USC00207312","SALINE 4 SW, MI US","2008-08-04",,"87","63","70"
"USC00207312","SALINE 4 SW, MI US","2008-08-05",,"85","68","73"
"USC00207312","SALINE 4 SW, MI US","2008-08-06",,"88","64","69"
"USC00207312","SALINE 4 SW, MI US","2008-08-07",,"84","59","63"
"USC00207312","SALINE 4 SW, MI US","2008-08-08",,"81","55","60"
"USC00207312","SALINE 4 SW, MI US","2008-08-09",,"78","53","58"
"USC00207312","SALINE 4 SW, MI US","2008-08-10",,"80","46","52"
"USC00207312","SALINE 4 SW, MI US","2008-08-11",,"71","51","55"
"USC00207312","SALINE 4 SW, MI US","2008-08-12",,"79","51","56"
"USC00207312","SALINE 4 SW, MI US","2008-08-13",,"84","56","64"
"USC00207312","SALINE 4 SW, MI US","2008-08-14",,"78","56","62"
"USC00207312","SALINE 4 SW, MI US","2008-08-15",,"84","53","59"
"USC00207312","SALINE 4 SW, MI US","2008-08-16",,"81","52","63"
"USC00207312","SALINE 4 SW, MI US","2008-08-17",,"84","56","66"
"USC00207312","SALINE 4 SW, MI US","2008-08-18",,"86","60","67"
"USC00207312","SALINE 4 SW, MI US","2008-08-19",,"89","61","69"
"USC00207312","SALINE 4 SW, MI US","2008-08-20",,"79","49","55"
"USC00207312","SALINE 4 SW, MI US","2008-08-21",,"82","51","63"
"USC00207312","SALINE 4 SW, MI US","2008-08-22",,"88","63","68"
"USC00207312","SALINE 4 SW, MI US","2008-08-23",,"90","67","73"
"USC00207312","SALINE 4 SW, MI US","2008-08-24",,"94","67","73"
"USC00207312","SALINE 4 SW, MI US","2008-08-25",,"87","53","57"
"USC00207312","SALINE 4 SW, MI US","2008-08-26",,"78","49","56"
"USC00207312","SALINE 4 SW, MI US","2008-08-27",,"81","54","59"
"USC00207312","SALINE 4 SW, MI US","2008-08-28",,"84","59","62"
"USC00207312","SALINE 4 SW, MI US","2008-08-29",,"78","60","65"
"USC00207312","SALINE 4 SW, MI US","2008-08-30",,"85","57","64"
"USC00207312","SALINE 4 SW, MI US","2008-08-31",,"88","53","63"
"USC00207312","SALINE 4 SW, MI US","2008-09-01",,"90","55",
"USC00207312","SALINE 4 SW, MI US","2008-09-02",,"89","58",
"USC00207312","SALINE 4 SW, MI US","2008-09-03",,"93","58",
"USC00207312","SALINE 4 SW, MI US","2008-09-04",,"96","61",
"USC00207312","SALINE 4 SW, MI US","2008-09-05",,"78","64",
"USC00207312","SALINE 4 SW, MI US","2008-09-06",,"75","63",
"USC00207312","SALINE 4 SW, MI US","2008-09-07",,"78","56",
"USC00207312","SALINE 4 SW, MI US","2008-09-08",,"75","47",
"USC00207312","SALINE 4 SW, MI US","2008-09-09",,"75","58",
"USC00207312","SALINE 4 SW, MI US","2008-09-10",,"70","47",
"USC00207312","SALINE 4 SW, MI US","2008-09-11",,"74","47",
"USC00207312","SALINE 4 SW, MI US","2008-09-12",,"79","50",
"USC00207312","SALINE 4 SW, MI US","2008-09-13",,"76","61",
"USC00207312","SALINE 4 SW, MI US","2008-09-14",,"75","66",
"USC00207312","SALINE 4 SW, MI US","2008-09-15",,"72","55",
"USC00207312","SALINE 4 SW, MI US","2008-09-16",,"63","50",
"USC00207312","SALINE 4 SW, MI US","2008-09-17",,"70","46",
"USC00207312","SALINE 4 SW, MI US","2008-09-18",,"81","47",
"USC00207312","SALINE 4 SW, MI US","2008-09-19",,"72","46",
"USC00207312","SALINE 4 SW, MI US","2008-09-20",,"79","50",
"USC00207312","SALINE 4 SW, MI US","2008-09-21",,"81","55",
"USC00207312","SALINE 4 SW, MI US","2008-09-22",,"75","49",
"USC00207312","SALINE 4 SW, MI US","2008-09-23",,"77","51",
"USC00207312","SALINE 4 SW, MI US","2008-09-24",,"80","50",
"USC00207312","SALINE 4 SW, MI US","2008-09-25",,"83","51",
"USC00207312","SALINE 4 SW, MI US","2008-09-26",,"82","53",
"USC00207312","SALINE 4 SW, MI US","2008-09-27",,"79","53",
"USC00207312","SALINE 4 SW, MI US","2008-09-28",,"72","50",
"USC00207312","SALINE 4 SW, MI US","2008-09-29",,"77","55",
"USC00207312","SALINE 4 SW, MI US","2008-09-30",,"70","54",
"USC00207312","SALINE 4 SW, MI US","2008-10-01",,"65","43",
"USC00207312","SALINE 4 SW, MI US","2008-10-02",,"63","37",
"USC00207312","SALINE 4 SW, MI US","2008-10-03",,"56","36",
"USC00207312","SALINE 4 SW, MI US","2008-10-04",,"59","31",
"USC00207312","SALINE 4 SW, MI US","2008-10-05",,"62","32",
"USC00207312","SALINE 4 SW, MI US","2008-10-06",,"66","41",
"USC00207312","SALINE 4 SW, MI US","2008-10-07",,"62","40",
"USC00207312","SALINE 4 SW, MI US","2008-10-08",,"64","44",
"USC00207312","SALINE 4 SW, MI US","2008-10-09",,"66","42",
"USC00207312","SALINE 4 SW, MI US","2008-10-10",,"70","38",
"USC00207312","SALINE 4 SW, MI US","2008-10-11",,"74","44",
"USC00207312","SALINE 4 SW, MI US","2008-10-12",,"79","47",
"USC00207312","SALINE 4 SW, MI US","2008-10-13",,"84","47",
"USC00207312","SALINE 4 SW, MI US","2008-10-14",,"81","52",
"USC00207312","SALINE 4 SW, MI US","2008-10-15",,"69","42",
"USC00207312","SALINE 4 SW, MI US","2008-10-16",,"62","42",
"USC00207312","SALINE 4 SW, MI US","2008-10-17",,"60","37",
"USC00207312","SALINE 4 SW, MI US","2008-10-18",,"59","36",
"USC00207312","SALINE 4 SW, MI US","2008-10-19",,"59","28",
"USC00207312","SALINE 4 SW, MI US","2008-10-20",,"59","33",
"USC00207312","SALINE 4 SW, MI US","2008-10-21",,"65","36",
"USC00207312","SALINE 4 SW, MI US","2008-10-22",,"52","26",
"USC00207312","SALINE 4 SW, MI US","2008-10-23",,"53","29",
"USC00207312","SALINE 4 SW, MI US","2008-10-24",,"57","35",
"USC00207312","SALINE 4 SW, MI US","2008-10-25",,"52","41",
"USC00207312","SALINE 4 SW, MI US","2008-10-26",,"51","40",
"USC00207312","SALINE 4 SW, MI US","2008-10-27",,"59","34",
"USC00207312","SALINE 4 SW, MI US","2008-10-28",,"49","29",
"USC00207312","SALINE 4 SW, MI US","2008-10-29",,"43","30",
"USC00207312","SALINE 4 SW, MI US","2008-10-30",,"45","23",
"USC00207312","SALINE 4 SW, MI US","2008-10-31",,"55","28",
"USC00207312","SALINE 4 SW, MI US","2008-11-01",,"69","39",
"USC00207312","SALINE 4 SW, MI US","2008-11-02",,"61","30",
"USC00207312","SALINE 4 SW, MI US","2008-11-03",,"55","35",
"USC00207312","SALINE 4 SW, MI US","2008-11-04",,"71","41",
"USC00207312","SALINE 4 SW, MI US","2008-11-05",,"71","38",
"USC00207312","SALINE 4 SW, MI US","2008-11-06",,"72","40",
"USC00207312","SALINE 4 SW, MI US","2008-11-07",,"73","41",
"USC00207312","SALINE 4 SW, MI US","2008-11-08",,"72","34",
"USC00207312","SALINE 4 SW, MI US","2008-11-09",,"42","36",
"USC00207312","SALINE 4 SW, MI US","2008-11-10",,"40","30",
"USC00207312","SALINE 4 SW, MI US","2008-11-11",,"32","25",
"USC00207312","SALINE 4 SW, MI US","2008-11-12",,"39","31",
"USC00207312","SALINE 4 SW, MI US","2008-11-13",,"53","37",
"USC00207312","SALINE 4 SW, MI US","2008-11-14",,"55","46",
"USC00207312","SALINE 4 SW, MI US","2008-11-15",,"52","38",
"USC00207312","SALINE 4 SW, MI US","2008-11-16",,"39","31",
"USC00207312","SALINE 4 SW, MI US","2008-11-17",,"37","27",
"USC00207312","SALINE 4 SW, MI US","2008-11-18",,"37","17",
"USC00207312","SALINE 4 SW, MI US","2008-11-19",,"33","18",
"USC00207312","SALINE 4 SW, MI US","2008-11-20",,"34","25",
"USC00207312","SALINE 4 SW, MI US","2008-11-21",,"34","15",
"USC00207312","SALINE 4 SW, MI US","2008-11-22",,"32","16",
"USC00207312","SALINE 4 SW, MI US","2008-11-23",,"30","10",
"USC00207312","SALINE 4 SW, MI US","2008-11-24",,"38","16",
"USC00207312","SALINE 4 SW, MI US","2008-11-25",,"35","30",
"USC00207312","SALINE 4 SW, MI US","2008-11-26",,"35","30",
"USC00207312","SALINE 4 SW, MI US","2008-11-27",,"39","20",
"USC00207312","SALINE 4 SW, MI US","2008-11-28",,"42","24",
"USC00207312","SALINE 4 SW, MI US","2008-11-30",,"44","22",
"USC00207312","SALINE 4 SW, MI US","2008-12-01",,"36","30",
"USC00207312","SALINE 4 SW, MI US","2008-12-02",,"37","22",
"USC00207312","SALINE 4 SW, MI US","2008-12-03",,"33","22",
"USC00207312","SALINE 4 SW, MI US","2008-12-04",,"39","26",
"USC00207312","SALINE 4 SW, MI US","2008-12-05",,"32","15",
"USC00207312","SALINE 4 SW, MI US","2008-12-06",,"27","12",
"USC00207312","SALINE 4 SW, MI US","2008-12-07",,"28","12",
"USC00207312","SALINE 4 SW, MI US","2008-12-08",,"27","15",
"USC00207312","SALINE 4 SW, MI US","2008-12-09",,"34","20",
"USC00207312","SALINE 4 SW, MI US","2008-12-10",,"37","28",
"USC00207312","SALINE 4 SW, MI US","2008-12-11",,"29","12",
"USC00207312","SALINE 4 SW, MI US","2008-12-12",,"31","15",
"USC00207312","SALINE 4 SW, MI US","2008-12-13",,"30","12",
"USC00207312","SALINE 4 SW, MI US","2008-12-14",,"36","15",
"USC00207312","SALINE 4 SW, MI US","2008-12-15",,"50","30",
"USC00207312","SALINE 4 SW, MI US","2008-12-16",,"31","14",
"USC00207312","SALINE 4 SW, MI US","2008-12-17",,"31","14",
"USC00207312","SALINE 4 SW, MI US","2008-12-18",,"28","18",
"USC00207312","SALINE 4 SW, MI US","2008-12-19",,"27","11",
"USC00207312","SALINE 4 SW, MI US","2008-12-20",,"28","14",
"USC00207312","SALINE 4 SW, MI US","2008-12-21",,"24","9",
"USC00207312","SALINE 4 SW, MI US","2008-12-22",,"11","-4",
"USC00207312","SALINE 4 SW, MI US","2008-12-23",,"18","-2",
"USC00207312","SALINE 4 SW, MI US","2008-12-24",,"34","10",
"USC00207312","SALINE 4 SW, MI US","2008-12-25",,"42","15",
"USC00207312","SALINE 4 SW, MI US","2008-12-26",,"28","9",
"USC00207312","SALINE 4 SW, MI US","2008-12-27",,"48","24",
"USC00207312","SALINE 4 SW, MI US","2008-12-28",,"58","30",
"USC00207312","SALINE 4 SW, MI US","2008-12-29",,"36","21",
"USC00207312","SALINE 4 SW, MI US","2008-12-30",,"47","26",
"USC00207312","SALINE 4 SW, MI US","2009-01-01",,"30","13","14"
"USC00207312","SALINE 4 SW, MI US","2009-01-02",,"29","13","21"
"USC00207312","SALINE 4 SW, MI US","2009-01-03",,"33","12","20"
"USC00207312","SALINE 4 SW, MI US","2009-01-04",,"32","29","29"
"USC00207312","SALINE 4 SW, MI US","2009-01-05",,"36","12","18"
"USC00207312","SALINE 4 SW, MI US","2009-01-06",,"33","-2","16"
"USC00207312","SALINE 4 SW, MI US","2009-01-07",,"29","15","26"
"USC00207312","SALINE 4 SW, MI US","2009-01-08",,"30","20","21"
"USC00207312","SALINE 4 SW, MI US","2009-01-09",,"32","12","15"
"USC00207312","SALINE 4 SW, MI US","2009-01-10",,"28","14","21"
"USC00207312","SALINE 4 SW, MI US","2009-01-11",,"25","12","18"
"USC00207312","SALINE 4 SW, MI US","2009-01-12",,"23","2","6"
"USC00207312","SALINE 4 SW, MI US","2009-01-13",,"33","6","28"
"USC00207312","SALINE 4 SW, MI US","2009-01-14",,"30","-5","0"
"USC00207312","SALINE 4 SW, MI US","2009-01-15",,"10","-7","-5"
"USC00207312","SALINE 4 SW, MI US","2009-01-16",,"12","-16","-12"
"USC00207312","SALINE 4 SW, MI US","2009-01-17",,"8","-12","4"
"USC00207312","SALINE 4 SW, MI US","2009-01-18",,"23","4","15"
"USC00207312","SALINE 4 SW, MI US","2009-01-19",,"23","4","8"
"USC00207312","SALINE 4 SW, MI US","2009-01-20",,"22","1","2"
"USC00207312","SALINE 4 SW, MI US","2009-01-21",,"19","-4","7"
"USC00207312","SALINE 4 SW, MI US","2009-01-22",,"22","7","19"
"USC00207312","SALINE 4 SW, MI US","2009-01-23",,"30","12","24"
"USC00207312","SALINE 4 SW, MI US","2009-01-24",,"39","7","10"
"USC00207312","SALINE 4 SW, MI US","2009-01-25",,"20","-4","1"
"USC00207312","SALINE 4 SW, MI US","2009-01-26",,"20","-6","-1"
"USC00207312","SALINE 4 SW, MI US","2009-01-27",,"22","-1","10"
"USC00207312","SALINE 4 SW, MI US","2009-01-28",,"21","8","14"
"USC00207312","SALINE 4 SW, MI US","2009-01-29",,"24","8","14"
"USC00207312","SALINE 4 SW, MI US","2009-01-30",,"26","13","15"
"USC00207312","SALINE 4 SW, MI US","2009-01-31",,"25","3","8"
"USC00207312","SALINE 4 SW, MI US","2009-02-01",,"34","8","34"
"USC00207312","SALINE 4 SW, MI US","2009-02-02",,"42","8","15"
"USC00207312","SALINE 4 SW, MI US","2009-02-03",,"36","5","9"
"USC00207312","SALINE 4 SW, MI US","2009-02-04",,"26","0","0"
"USC00207312","SALINE 4 SW, MI US","2009-02-05",,"14","-8","-2"
"USC00207312","SALINE 4 SW, MI US","2009-02-06",,"18","-2","8"
"USC00207312","SALINE 4 SW, MI US","2009-02-07",,"42","8","42"
"USC00207312","SALINE 4 SW, MI US","2009-02-08",,"49","32","34"
"USC00207312","SALINE 4 SW, MI US","2009-02-09",,"45","19","29"
"USC00207312","SALINE 4 SW, MI US","2009-02-10",,"42","29","42"
"USC00207312","SALINE 4 SW, MI US","2009-02-11",,"56","42","47"
"USC00207312","SALINE 4 SW, MI US","2009-02-12",,"54","35","35"
"USC00207312","SALINE 4 SW, MI US","2009-02-13",,"34","28","31"
"USC00207312","SALINE 4 SW, MI US","2009-02-14",,"36","24","24"
"USC00207312","SALINE 4 SW, MI US","2009-02-15",,"32","20","24"
"USC00207312","SALINE 4 SW, MI US","2009-02-16",,"35","17","19"
"USC00207312","SALINE 4 SW, MI US","2009-02-17",,"34","16","23"
"USC00207312","SALINE 4 SW, MI US","2009-02-18",,"38","23","34"
"USC00207312","SALINE 4 SW, MI US","2009-02-19",,"39","15","15"
"USC00207312","SALINE 4 SW, MI US","2009-02-20",,"22","11","14"
"USC00207312","SALINE 4 SW, MI US","2009-02-21",,"31","14","24"
"USC00207312","SALINE 4 SW, MI US","2009-02-22",,"33","19","21"
"USC00207312","SALINE 4 SW, MI US","2009-02-23",,"32","11","16"
"USC00207312","SALINE 4 SW, MI US","2009-02-24",,"29","5","11"
"USC00207312","SALINE 4 SW, MI US","2009-02-25",,"31","11","29"
"USC00207312","SALINE 4 SW, MI US","2009-02-26",,"44","29","39"
"USC00207312","SALINE 4 SW, MI US","2009-02-27",,"51","34","39"
"USC00207312","SALINE 4 SW, MI US","2009-02-28",,"39","14","19"
"USC00207312","SALINE 4 SW, MI US","2009-03-01",,"29","13","19"
"USC00207312","SALINE 4 SW, MI US","2009-03-02",,"25","5","9"
"USC00207312","SALINE 4 SW, MI US","2009-03-03",,"22","2","7"
"USC00207312","SALINE 4 SW, MI US","2009-03-04",,"30","7","18"
"USC00207312","SALINE 4 SW, MI US","2009-03-05",,"40","18","32"
"USC00207312","SALINE 4 SW, MI US","2009-03-06",,"55","32","55"
"USC00207312","SALINE 4 SW, MI US","2009-03-07",,"65","36","37"
"USC00207312","SALINE 4 SW, MI US","2009-03-08",,"46","36","37"
"USC00207312","SALINE 4 SW, MI US","2009-03-09",,"50","31","32"
"USC00207312","SALINE 4 SW, MI US","2009-03-10",,"44","31","33"
"USC00207312","SALINE 4 SW, MI US","2009-03-11",,"54","30","30"
"USC00207312","SALINE 4 SW, MI US","2009-03-12",,"36","18","19"
"USC00207312","SALINE 4 SW, MI US","2009-03-13",,"32","15","20"
"USC00207312","SALINE 4 SW, MI US","2009-03-14",,"39","19","27"
"USC00207312","SALINE 4 SW, MI US","2009-03-15",,"49","18","28"
"USC00207312","SALINE 4 SW, MI US","2009-03-16",,"57","28","37"
"USC00207312","SALINE 4 SW, MI US","2009-03-17",,"61","30","36"
"USC00207312","SALINE 4 SW, MI US","2009-03-18",,"69","36","49"
"USC00207312","SALINE 4 SW, MI US","2009-03-19",,"60","31","34"
"USC00207312","SALINE 4 SW, MI US","2009-03-20",,"47","17","22"
"USC00207312","SALINE 4 SW, MI US","2009-03-21",,"43","21","29"
"USC00207312","SALINE 4 SW, MI US","2009-03-22",,"41","29","34"
"USC00207312","SALINE 4 SW, MI US","2009-03-23",,"57","24","25"
"USC00207312","SALINE 4 SW, MI US","2009-03-24",,"45","25","34"
"USC00207312","SALINE 4 SW, MI US","2009-03-25",,"48","34","48"
"USC00207312","SALINE 4 SW, MI US","2009-03-26",,"58","32","35"
"USC00207312","SALINE 4 SW, MI US","2009-03-27",,"59","30","40"
"USC00207312","SALINE 4 SW, MI US","2009-03-28",,"59","32","32"
"USC00207312","SALINE 4 SW, MI US","2009-03-29",,"55","32","38"
"USC00207312","SALINE 4 SW, MI US","2009-03-30",,"45","28","29"
"USC00207312","SALINE 4 SW, MI US","2009-03-31",,"50","29","34"
"USC00207312","SALINE 4 SW, MI US","2009-04-01",,"51","34","40"
"USC00207312","SALINE 4 SW, MI US","2009-04-02",,"51","36","38"
"USC00207312","SALINE 4 SW, MI US","2009-04-03",,"66","38","48"
"USC00207312","SALINE 4 SW, MI US","2009-04-04",,"48","30","35"
"USC00207312","SALINE 4 SW, MI US","2009-04-05",,"55","30","34"
"USC00207312","SALINE 4 SW, MI US","2009-04-06",,"48","31","32"
"USC00207312","SALINE 4 SW, MI US","2009-04-07",,"39","27","28"
"USC00207312","SALINE 4 SW, MI US","2009-04-08",,"38","28","32"
"USC00207312","SALINE 4 SW, MI US","2009-04-09",,"52","27","35"
"USC00207312","SALINE 4 SW, MI US","2009-04-10",,"59","33","36"
"USC00207312","SALINE 4 SW, MI US","2009-04-11",,"56","27","34"
"USC00207312","SALINE 4 SW, MI US","2009-04-12",,"54","24","35"
"USC00207312","SALINE 4 SW, MI US","2009-04-13",,"54","29","35"
"USC00207312","SALINE 4 SW, MI US","2009-04-14",,"46","35","36"
"USC00207312","SALINE 4 SW, MI US","2009-04-15",,"41","36","38"
"USC00207312","SALINE 4 SW, MI US","2009-04-16",,"60","32","40"
"USC00207312","SALINE 4 SW, MI US","2009-04-17",,"67","33","33"
"USC00207312","SALINE 4 SW, MI US","2009-04-18",,"72","39","49"
"USC00207312","SALINE 4 SW, MI US","2009-04-19",,"71","46","46"
"USC00207312","SALINE 4 SW, MI US","2009-04-20",,"53","40","47"
"USC00207312","SALINE 4 SW, MI US","2009-04-21",,"55","38","42"
"USC00207312","SALINE 4 SW, MI US","2009-04-22",,"49","34","38"
"USC00207312","SALINE 4 SW, MI US","2009-04-23",,"56","28","36"
"USC00207312","SALINE 4 SW, MI US","2009-04-24",,"60","36","55"
"USC00207312","SALINE 4 SW, MI US","2009-04-25",,"85","47","64"
"USC00207312","SALINE 4 SW, MI US","2009-04-26",,"80","55","57"
"USC00207312","SALINE 4 SW, MI US","2009-04-27",,"82","57","67"
"USC00207312","SALINE 4 SW, MI US","2009-04-28",,"81","46","46"
"USC00207312","SALINE 4 SW, MI US","2009-04-29",,"56","41","46"
"USC00207312","SALINE 4 SW, MI US","2009-04-30",,"60","47","52"
"USC00207312","SALINE 4 SW, MI US","2009-05-01",,"65","52","58"
"USC00207312","SALINE 4 SW, MI US","2009-05-02",,"69","36","42"
"USC00207312","SALINE 4 SW, MI US","2009-05-03",,"59","42","50"
"USC00207312","SALINE 4 SW, MI US","2009-05-04",,"70","44","52"
"USC00207312","SALINE 4 SW, MI US","2009-05-05",,"68","44","59"
"USC00207312","SALINE 4 SW, MI US","2009-05-06",,"68","43","49"
"USC00207312","SALINE 4 SW, MI US","2009-05-07",,"65","42","51"
"USC00207312","SALINE 4 SW, MI US","2009-05-08",,"68","48","55"
"USC00207312","SALINE 4 SW, MI US","2009-05-09",,"74","55","62"
"USC00207312","SALINE 4 SW, MI US","2009-05-10",,"64","43","46"
"USC00207312","SALINE 4 SW, MI US","2009-05-11",,"62","39","44"
"USC00207312","SALINE 4 SW, MI US","2009-05-12",,"62","34","42"
"USC00207312","SALINE 4 SW, MI US","2009-05-13",,"67","42","54"
"USC00207312","SALINE 4 SW, MI US","2009-05-14",,"65","44","55"
"USC00207312","SALINE 4 SW, MI US","2009-05-15",,"71","41","51"
"USC00207312","SALINE 4 SW, MI US","2009-05-16",,"70","51","60"
"USC00207312","SALINE 4 SW, MI US","2009-05-17",,"66","33","38"
"USC00207312","SALINE 4 SW, MI US","2009-05-18",,"60","32","39"
"USC00207312","SALINE 4 SW, MI US","2009-05-19",,"65","39","49"
"USC00207312","SALINE 4 SW, MI US","2009-05-20",,"74","47","56"
"USC00207312","SALINE 4 SW, MI US","2009-05-21",,"81","50","60"
"USC00207312","SALINE 4 SW, MI US","2009-05-22",,"83","54","58"
"USC00207312","SALINE 4 SW, MI US","2009-05-23",,"73","48","53"
"USC00207312","SALINE 4 SW, MI US","2009-05-24",,"80","53","60"
"USC00207312","SALINE 4 SW, MI US","2009-05-25",,"74","48","54"
"USC00207312","SALINE 4 SW, MI US","2009-05-26",,"73","54","56"
"USC00207312","SALINE 4 SW, MI US","2009-05-27",,"72","56","63"
"USC00207312","SALINE 4 SW, MI US","2009-05-28",,"80","53","54"
"USC00207312","SALINE 4 SW, MI US","2009-05-29",,"67","43","55"
"USC00207312","SALINE 4 SW, MI US","2009-05-30",,"73","43","54"
"USC00207312","SALINE 4 SW, MI US","2009-05-31",,"74","38","47"
